id,access,surveyed,ground_50,shrubs_50,trees_50,elevation,ndvi1,lat,lon
1029,m,y,m l mu,,f wb mm yb,186.632507324218750,0.363711684942245,47.0726124,-88.2681590
1030,a,y,m l hw g bm cd,ma bh rod r,f wb pc,180.500000000000000,0.299120843410492,47.0726124,-88.2678895
1031,,water,,,,180.500000000000000,-0.024930747225881,47.0726124,-88.2676200
1032,,water,,,,180.500000000000000,-0.046313449740410,47.0724289,-88.2789388
1033,,water,,,,180.500000000000000,-0.046563193202019,47.0724289,-88.2786693
1034,,water,,,,180.500000000000000,-0.048464667052031,47.0724289,-88.2783998
1035,,water,,,,180.500000000000000,-0.047337278723717,47.0724289,-88.2781303
1036,,water,,,,180.500000000000000,-0.041651308536530,47.0724289,-88.2778608
1037,,water,,,,180.500000000000000,-0.045038446784019,47.0724289,-88.2775913
1038,,water,,,,180.500000000000000,-0.041605837643147,47.0724289,-88.2773218
1039,,water,,,,180.500000000000000,-0.043258830904961,47.0724289,-88.2770523
1040,,water,,,,180.500000000000000,-0.038776237517595,47.0724289,-88.2767828
1041,,water,,,,182.186645507812500,-0.051386073231697,47.0724289,-88.2765133
1042,m,y,csjw l m,ma wsb r,f wb pc,185.360107421875000,0.127891749143600,47.0724289,-88.2762438
1043,m,y,m wf,ma cy,mm f,189.130172729492188,0.338514685630798,47.0724289,-88.2759743
1044,d,y,m mu wf,cy ma,mm wb f pc,190.537796020507812,0.347032934427261,47.0724289,-88.2757048
1045,m,y,m mu,ma cy,wb mm f rm,192.233123779296875,0.413606494665146,47.0724289,-88.2754353
1046,d,y,m lttf wl wf,cy,f wb mm,196.450775146484375,0.450091421604156,47.0724289,-88.2751658
1047,m,y,m ly wl,cy,mm f wb,200.838638305664062,0.418910950422287,47.0724289,-88.2748963
1048,s,y,m gp wf,,mm f,201.527496337890625,0.491825610399246,47.0724289,-88.2746269
1049,,n,,,,202.675094604492188,0.488332778215408,47.0724289,-88.2743574
1050,,n,,,,205.111511230468750,0.480428308248520,47.0724289,-88.2740879
1051,,n,,,,205.128936767578125,0.482655405998230,47.0724289,-88.2738184
1052,,n,,,,206.108352661132812,0.454206317663193,47.0724289,-88.2735489
1053,,n,,,,208.010894775390625,0.487215399742126,47.0724289,-88.2732794
1054,m,y,m,cy,mm wb f,204.488967895507812,0.500836968421936,47.0724289,-88.2730099
1055,s,y,wl ly gp,cy ma,mm wb f,199.232086181640653,0.488043099641800,47.0724289,-88.2727404
1056,s,y,wl gp ly m,cy ma,mm wb f,200.106887817382812,0.514825701713562,47.0724289,-88.2724709
1057,m,y,m,cy,mm yb f,200.299087524414034,0.469395011663437,47.0724289,-88.2722014
1058,m,y,m mu,cy,mm yb f rm,200.958053588867188,0.476299554109573,47.0724289,-88.2719319
1059,s,y,ly gp,cy ma,mm yb f,201.472824096679688,0.504596352577209,47.0724289,-88.2716624
1060,s,y,ly gp,cy,mm yb f rm,201.472824096679688,0.499573886394501,47.0724289,-88.2713929
1061,s,y,ly gp m,ma cwb,mm f,202.830337524414034,0.481203019618988,47.0724289,-88.2711234
1062,s,y,wl ly mu,cy,mm yb f wb rm,202.397674560546875,0.472676634788513,47.0724289,-88.2708539
1063,a,y,ly mu gp m,cy,yb mm f,202.392288208007812,0.493109256029129,47.0724289,-88.2705844
1064,m,y,m,cy,mm f,199.201797485351562,0.464530885219574,47.0724289,-88.2703149
1065,m,y,m,cy,yb mm f,194.680572509765625,0.446231693029404,47.0724289,-88.2700454
1066,m,y,m,cy,f mm,193.997116088867188,0.396894037723541,47.0724289,-88.2697760
1067,m,y,m mu,cy ma,f mm wb,192.464767456054688,0.415661484003067,47.0724289,-88.2695065
1068,m,y,m,cy,yb f mm,190.444442749023438,0.425282955169678,47.0724289,-88.2692370
1069,d,y,m,cy ma,f wb mm,190.229156494140653,0.404827862977982,47.0724289,-88.2689675
1070,m,y,m l,,wb f mm,188.825210571289062,0.396945059299469,47.0724289,-88.2686980
1071,m,y,m mu l,,f mm,187.258789062500000,0.382067859172821,47.0724289,-88.2684285
1072,m,y,m l mu,,f yb mm,186.632507324218750,0.345602393150330,47.0724289,-88.2681590
1073,s,y,m l,ma bh r,wb f mm,180.500000000000000,0.281799584627151,47.0724289,-88.2678895
1074,,water,,,,180.500000000000000,-0.029840849339962,47.0724289,-88.2676200
1075,,water,,,,180.500000000000000,-0.047724749892950,47.0722453,-88.2789388
1076,,water,,,,180.500000000000000,-0.050721954554319,47.0722453,-88.2786693
1077,,water,,,,180.500000000000000,-0.047548837959766,47.0722453,-88.2783998
1078,,water,,,,180.500000000000000,-0.041437476873398,47.0722453,-88.2781303
1079,,water,,,,180.500000000000000,-0.046955246478319,47.0722453,-88.2778608
1080,,water,,,,180.500000000000000,-0.046333454549313,47.0722453,-88.2775913
1081,,water,,,,180.500000000000000,-0.047412231564522,47.0722453,-88.2773218
1082,,water,,,,180.500000000000000,-0.048640914261341,47.0722453,-88.2770523
1083,,water,,,,182.578063964843750,-0.057566355913877,47.0722453,-88.2767828
1084,m,y,m wf mu,ma r,f wb pc,186.274978637695341,0.044493071734905,47.0722453,-88.2765133
1085,,n,,,,189.018203735351562,0.306732058525085,47.0722453,-88.2762438
1086,m,y,m wf,ma,mm f,190.449768066406250,0.363012284040451,47.0722453,-88.2759743
1087,m,y,m wf mu,ma,f mm pc,191.920135498046875,0.355578720569611,47.0722453,-88.2757048
1088,m,y,m wf,cy ma,f pc mm rm,194.625320434570312,0.387573361396790,47.0722453,-88.2754353
1089,m,y,m,ma,f mm,198.220092773437500,0.408269762992859,47.0722453,-88.2751658
1090,m,y,ly m,ma,mm f rm wb,200.663436889648438,0.492952972650528,47.0722453,-88.2748963
1091,m,y,wf,cy,wb mm f,201.155349731445312,0.520634412765503,47.0722453,-88.2746269
1092,,n,,,,203.389846801757812,0.493443757295609,47.0722453,-88.2743574
1093,,n,,,,204.804321289062500,0.501015543937683,47.0722453,-88.2740879
1094,,n,,,,202.945617675781250,0.448106974363327,47.0722453,-88.2738184
1095,,n,,,,203.068954467773438,0.496326684951782,47.0722453,-88.2735489
1096,,n,,,,198.794204711914034,0.456254512071609,47.0722453,-88.2732794
1097,,n,,,,198.031875610351562,0.492938339710236,47.0722453,-88.2730099
1098,s,y,wl gp,ma cy,rm yb f,200.053787231445312,0.498240321874619,47.0722453,-88.2727404
1099,m,y,m mu,cy,mm yb f,203.102050781249972,0.502769827842712,47.0722453,-88.2724709
1100,s,y,mu m,cy,rm yb f wb,202.349899291992188,0.486329466104507,47.0722453,-88.2722014
1101,m,y,m,cy,rm yb mm f,201.840377807617188,0.480375140905380,47.0722453,-88.2719319
1102,,n,,,,200.932373046875000,0.446762204170227,47.0722453,-88.2716624
1103,,n,,,,200.932373046875000,0.456643223762512,47.0722453,-88.2713929
1104,,n,,,,200.503234863281250,0.434461891651154,47.0722453,-88.2711234
1105,,n,,,,200.065002441406250,0.454578101634979,47.0722453,-88.2708539
1106,,n,,,,199.797607421875000,0.462142854928970,47.0722453,-88.2705844
1107,,n,,,,198.455291748046875,0.448517233133316,47.0722453,-88.2703149
1108,,n,,,,193.495437622070312,0.435499161481857,47.0722453,-88.2700454
1109,,n,,,,191.239410400390625,0.410286605358124,47.0722453,-88.2697760
1110,,n,,,,190.682617187500000,0.422660857439041,47.0722453,-88.2695065
1111,,n,,,,190.073303222656250,0.426869124174118,47.0722453,-88.2692370
1112,,n,,,,189.008148193359347,0.382077395915985,47.0722453,-88.2689675
1113,,n,,,,188.049026489257812,0.405964225530624,47.0722453,-88.2686980
1114,,n,,,,187.468566894531250,0.393685042858124,47.0722453,-88.2684285
1115,,n,,,,187.012619018554688,0.355064988136292,47.0722453,-88.2681590
1116,m,y,m l hw,ma r,mm f wb yb,182.180770874023438,0.239500105381012,47.0722453,-88.2678895
1117,,water,,,,180.500000000000000,-0.051615051925182,47.0722453,-88.2676200
1118,,water,,,,180.500000000000000,-0.044798221439123,47.0720618,-88.2789388
1119,,water,,,,180.500000000000000,-0.049519587308168,47.0720618,-88.2786693
1120,,water,,,,180.500000000000000,-0.047299813479185,47.0720618,-88.2783998
1121,,water,,,,180.500000000000000,-0.042553190141916,47.0720618,-88.2781303
1122,,water,,,,180.500000000000000,-0.042647060006857,47.0720618,-88.2778608
1123,,water,,,,180.500000000000000,-0.045964531600475,47.0720618,-88.2775913
1124,,water,,,,180.500000000000000,-0.051346499472857,47.0720618,-88.2773218
1125,,water,,,,183.572525024414034,-0.039999999105930,47.0720618,-88.2770523
1126,m,y,m l mu,ma,f wb,186.737014770507812,0.067683979868889,47.0720618,-88.2767828
1127,,n,,,,189.029815673828125,0.328091800212860,47.0720618,-88.2765133
1128,,n,,,,191.015930175781250,0.377786785364151,47.0720618,-88.2762438
1129,m,y,m,cy ma,mm f,192.009521484375000,0.387369662523270,47.0720618,-88.2759743
1130,m,y,m mu wf,ma cy,mm f,193.714782714843750,0.391287058591843,47.0720618,-88.2757048
1131,s,y,m wf mu,ma,mm pc f wb,194.235412597656250,0.411650866270065,47.0720618,-88.2754353
1132,m,y,ly gp,cy ma,mm f wb,195.999465942382812,0.473139375448227,47.0720618,-88.2751658
1133,m,y,y gp wl,cy,mm f,196.898574829101562,0.505632638931274,47.0720618,-88.2748963
1134,m,y,m,,mm f wb,195.254547119140653,0.518602371215820,47.0720618,-88.2746269
1135,d,y,m,cy,rm,195.644226074218750,0.497872352600098,47.0720618,-88.2743574
1136,s,y,wl ly m,ma,rm,196.394622802734375,0.524723947048187,47.0720618,-88.2740879
1137,s,y,wl ly m gp wf,ma,rm,200.882949829101562,0.490578979253769,47.0720618,-88.2738184
1138,d,y,,cy,rm wb f,199.799209594726562,0.507193028926849,47.0720618,-88.2735489
1139,s,y,wl gp mu m ly,,rm wb f,197.224487304687500,0.490148216485977,47.0720618,-88.2732794
1140,s,y,wl ly,cy,rm,197.891921997070312,0.500588119029999,47.0720618,-88.2730099
1141,s,y,wl m bbw,ma,mm rm pc,199.002227783203125,0.508999526500702,47.0720618,-88.2727404
1142,s,y,wl gp mu wf m,cy,rm f,200.635238647460938,0.487428486347198,47.0720618,-88.2724709
1143,s,y,wl gp mu jh,cy,rm f,201.499633789062500,0.505640327930450,47.0720618,-88.2722014
1144,s,y,wl gp wf mu m sv,ma cy,rm f,202.145751953125000,0.474754571914673,47.0720618,-88.2719319
1145,,n,,,,200.644607543945312,0.460054099559784,47.0720618,-88.2716624
1146,,n,,,,200.644607543945312,0.443074703216553,47.0720618,-88.2713929
1147,,n,,,,200.648941040039062,0.417228758335114,47.0720618,-88.2711234
1148,,n,,,,199.516616821289062,0.428843945264816,47.0720618,-88.2708539
1149,,n,,,,198.093200683593750,0.405320197343826,47.0720618,-88.2705844
1150,,n,,,,195.487823486328125,0.452277660369873,47.0720618,-88.2703149
1151,,n,,,,191.462493896484375,0.421561062335968,47.0720618,-88.2700454
1152,,n,,,,190.586166381835938,0.466690361499786,47.0720618,-88.2697760
1153,,n,,,,189.672576904296875,0.471428573131561,47.0720618,-88.2695065
1154,,n,,,,188.879089355468750,0.448804527521133,47.0720618,-88.2692370
1155,,n,,,,187.802291870117188,0.401716232299805,47.0720618,-88.2689675
1156,,n,,,,187.645263671875000,0.420023024082184,47.0720618,-88.2686980
1157,,n,,,,187.382507324218750,0.356613755226135,47.0720618,-88.2684285
1158,,n,,,,186.097473144531250,0.369542926549911,47.0720618,-88.2681590
1159,m,y,m l hw,ma r rod,mm f wb rm,180.500000000000000,0.239389508962631,47.0720618,-88.2678895
1160,,water,,,,180.500000000000000,-0.045377004891634,47.0720618,-88.2676200
1161,,water,,,,180.500000000000000,-0.042253520339727,47.0718782,-88.2789388
1162,,water,,,,180.500000000000000,-0.046701259911060,47.0718782,-88.2786693
1163,,water,,,,180.500000000000000,-0.049337260425091,47.0718782,-88.2783998
1164,,water,,,,180.500000000000000,-0.047162860631943,47.0718782,-88.2781303
1165,,water,,,,180.500000000000000,-0.048381227999926,47.0718782,-88.2778608
1166,,water,,,,180.500000000000000,-0.051272857934237,47.0718782,-88.2775913
1167,,water,,,,180.500000000000000,-0.054393306374550,47.0718782,-88.2773218
1168,,water,,,,183.572525024414034,0.067987151443958,47.0718782,-88.2770523
1169,,n,,,,186.737014770507812,0.352207899093628,47.0718782,-88.2767828
1170,,n,,,,189.029815673828125,0.380780071020126,47.0718782,-88.2765133
1171,,n,,,,191.015930175781250,0.447106510400772,47.0718782,-88.2762438
1172,m,y,m wf,ma,mm f,192.009521484375000,0.454346626996994,47.0718782,-88.2759743
1173,s,y,m wf,ma,mm f,193.714782714843750,0.458925038576126,47.0718782,-88.2757048
1174,m,y,m wf,,mm f,194.235412597656250,0.470410525798798,47.0718782,-88.2754353
1175,s,y,m,bhs cy,mm f rm,195.999465942382812,0.513241291046143,47.0718782,-88.2751658
1176,s,y,m wf,ma bhs cy,mm f rm,196.898574829101562,0.515756130218506,47.0718782,-88.2748963
1177,s,y,m wf,ma,rm mm f,195.254547119140653,0.483716160058975,47.0718782,-88.2746269
1178,d,y,m,cy,mm rm f,195.644226074218750,0.508657276630402,47.0718782,-88.2743574
1179,d,y,m,cy,mm rm f,196.394622802734375,0.523900568485260,47.0718782,-88.2740879
1180,d,y,m,cy ma,rm f,200.882949829101562,0.511017501354218,47.0718782,-88.2738184
1181,d,y,,cy,rm wb f,199.799209594726562,0.521108627319336,47.0718782,-88.2735489
1182,,n,,,,197.224487304687500,0.491490095853806,47.0718782,-88.2732794
1183,,n,,,,197.891921997070312,0.478850603103638,47.0718782,-88.2730099
1184,d,y,wl m,cy ma,rm mm f,199.002227783203125,0.505415141582489,47.0718782,-88.2727404
1185,m,y,wl m,cy,rm f,200.635238647460938,0.500505566596985,47.0718782,-88.2724709
1186,s,y,wl gp jh,ma,rm f,201.499633789062500,0.489369004964828,47.0718782,-88.2722014
1187,s,y,wl gp jh sv,,f rm wb,202.145751953125000,0.456239730119705,47.0718782,-88.2719319
1188,,n,,,,200.644607543945312,0.396018147468567,47.0718782,-88.2716624
1189,,n,,,,200.644607543945312,0.451989769935608,47.0718782,-88.2713929
1190,,n,,,,200.648941040039062,0.429169028997421,47.0718782,-88.2711234
1191,,n,,,,199.516616821289062,0.426664113998413,47.0718782,-88.2708539
1192,,n,,,,198.093200683593750,0.434203118085861,47.0718782,-88.2705844
1193,,n,,,,195.487823486328125,0.502984106540680,47.0718782,-88.2703149
1194,,n,,,,191.462493896484375,0.444056600332260,47.0718782,-88.2700454
1195,,n,,,,190.586166381835938,0.439851015806198,47.0718782,-88.2697760
1196,,n,,,,189.672576904296875,0.414067029953003,47.0718782,-88.2695065
1197,,n,,,,188.879089355468750,0.440715879201889,47.0718782,-88.2692370
1198,,n,,,,187.802291870117188,0.433817893266678,47.0718782,-88.2689675
1199,,n,,,,187.645263671875000,0.429872840642929,47.0718782,-88.2686980
1200,,n,,,,187.382507324218750,0.387135922908783,47.0718782,-88.2684285
1201,,n,,,,186.097473144531250,0.312155872583389,47.0718782,-88.2681590
1202,m,y,m l,ma,wb mm f,180.500000000000000,0.251765698194504,47.0718782,-88.2678895
1203,,water,,,,180.500000000000000,-0.070855148136616,47.0718782,-88.2676200
1204,,water,,,,180.500000000000000,-0.048005908727646,47.0716947,-88.2789388
1205,,water,,,,180.500000000000000,-0.049519587308168,47.0716947,-88.2786693
1206,,water,,,,180.500000000000000,-0.047443911433220,47.0716947,-88.2783998
1207,,water,,,,180.500000000000000,-0.047445256263018,47.0716947,-88.2781303
1208,,water,,,,180.500000000000000,-0.047584716230631,47.0716947,-88.2778608
1209,,water,,,,180.500000000000000,-0.053778558969498,47.0716947,-88.2775913
1210,,water,,,,184.145324707031250,0.004778972361237,47.0716947,-88.2773218
1211,m,y,,ma r,f wb rm pc,187.365661621093750,0.383506804704666,47.0716947,-88.2770523
1212,,n,,,,188.770980834960938,0.418979734182358,47.0716947,-88.2767828
1213,,n,,,,190.320526123046875,0.437012255191803,47.0716947,-88.2765133
1214,,n,,,,191.236038208007812,0.483948498964310,47.0716947,-88.2762438
1215,m,y,wf mu m,ma,mm f pc,192.031341552734375,0.488789230585098,47.0716947,-88.2759743
1216,s,y,wf m,ma,mm pc rm wb,191.848358154296875,0.509797513484955,47.0716947,-88.2757048
1217,s,y,wf mu m,ma,mm wb pc,191.572845458984375,0.464788734912872,47.0716947,-88.2754353
1218,m,y,m wf,ma,mm f rm wb,192.052291870117188,0.478953748941422,47.0716947,-88.2751658
1219,s,y,m wf mu cy,ma,mm f wb,190.988601684570312,0.467582792043686,47.0716947,-88.2748963
1220,s,y,m wf,cy ma,mm f,191.119323730468750,0.446612656116486,47.0716947,-88.2746269
1221,d,y,m,cy ma,mm rm f,190.909484863281250,0.459574460983276,47.0716947,-88.2743574
1222,,n,,,,192.166015625000000,0.508159279823303,47.0716947,-88.2740879
1223,,n,,,,194.357711791992188,0.503191113471985,47.0716947,-88.2738184
1224,,n,,,,196.407058715820312,0.492654591798782,47.0716947,-88.2735489
1225,,n,,,,197.518218994140653,0.497357189655304,47.0716947,-88.2732794
1226,,n,,,,196.964828491210938,0.492252677679062,47.0716947,-88.2730099
1227,,n,,,,198.037094116210938,0.459081113338470,47.0716947,-88.2727404
1228,,n,,,,199.688751220703125,0.517605662345886,47.0716947,-88.2724709
1229,s,y,wl gp jh sv,ma cy,rm mm,201.367706298828125,0.475461751222610,47.0716947,-88.2722014
1230,s,y,gp m wl jh sv,ma,rm f,201.412780761718750,0.432701319456100,47.0716947,-88.2719319
1231,m,y,m,,f,200.396240234375000,0.371245503425598,47.0716947,-88.2716624
1232,,n,,,,200.396240234375000,0.391878366470337,47.0716947,-88.2713929
1233,,n,,,,200.328643798828125,0.436128318309784,47.0716947,-88.2711234
1234,,n,,,,198.935531616210938,0.459314763545990,47.0716947,-88.2708539
1235,,n,,,,196.128982543945312,0.473123997449875,47.0716947,-88.2705844
1236,,n,,,,192.632232666015625,0.478321909904480,47.0716947,-88.2703149
1237,,n,,,,191.450302124023438,0.437464624643326,47.0716947,-88.2700454
1238,,n,,,,190.546600341796875,0.437617093324661,47.0716947,-88.2697760
1239,,n,,,,191.059738159179688,0.432000011205673,47.0716947,-88.2695065
1240,,n,,,,189.847656250000000,0.457217276096344,47.0716947,-88.2692370
1241,,n,,,,188.379776000976562,0.468833714723587,47.0716947,-88.2689675
1242,,n,,,,187.965209960937500,0.434937268495560,47.0716947,-88.2686980
1243,,n,,,,188.433319091796875,0.388092845678329,47.0716947,-88.2684285
1244,s,y,m l,ma,wb mm f,185.026916503906250,0.393072903156281,47.0716947,-88.2681590
1245,,water,,,,180.500000000000000,0.214479640126228,47.0716947,-88.2678895
1246,,water,,,,180.500000000000000,-0.040577717125416,47.0716947,-88.2676200
1247,,water,,,,180.500000000000000,-0.052709177136421,47.0715111,-88.2789388
1248,,water,,,,180.500000000000000,-0.048321653157473,47.0715111,-88.2786693
1249,,water,,,,180.500000000000000,-0.048628885298967,47.0715111,-88.2783998
1250,,water,,,,180.500000000000000,-0.045918367803097,47.0715111,-88.2781303
1251,,water,,,,180.500000000000000,-0.053116146475077,47.0715111,-88.2778608
1252,,water,,,,184.599182128906250,-0.057866748422384,47.0715111,-88.2775913
1253,m,y,m l,ma,mm wb f,187.171157836914034,0.295395135879517,47.0715111,-88.2773218
1254,,n,,,,188.578170776367188,0.469073057174683,47.0715111,-88.2770523
1255,,n,,,,190.083374023437500,0.441021800041199,47.0715111,-88.2767828
1256,,n,,,,191.007003784179688,0.485000878572464,47.0715111,-88.2765133
1257,,n,,,,190.740493774414034,0.493623524904251,47.0715111,-88.2762438
1258,m,y,m wf,ma,mm rm wb f,190.141235351562500,0.507184147834778,47.0715111,-88.2759743
1259,s,y,m wf,ma,mm rm wb f,189.661331176757812,0.504031598567963,47.0715111,-88.2757048
1260,s,y,m wf,ma,mm wb rm f,186.973876953125000,0.479680448770523,47.0715111,-88.2754353
1261,m,y,m wf,ma,mm f wb,185.342864990234375,0.449600011110306,47.0715111,-88.2751658
1262,m,y,m wf,ma,mm f wb,183.010101318359347,0.393950492143631,47.0715111,-88.2748963
1263,m,y,m,ma,mm f wb,183.298171997070312,0.355635076761246,47.0715111,-88.2746269
1264,d,y,m,cy,f mm,184.764602661132812,0.364602118730545,47.0715111,-88.2743574
1265,,n,,,,185.625015258789062,0.394935250282288,47.0715111,-88.2740879
1266,,n,,,,189.062301635742188,0.394495427608490,47.0715111,-88.2738184
1267,,n,,,,192.733505249023438,0.457880675792694,47.0715111,-88.2735489
1268,,n,,,,195.303344726562500,0.498343259096146,47.0715111,-88.2732794
1269,,n,,,,197.545928955078125,0.509651899337769,47.0715111,-88.2730099
1270,,n,,,,198.021377563476562,0.469409465789795,47.0715111,-88.2727404
1271,,n,,,,198.975051879882812,0.490175813436508,47.0715111,-88.2724709
1272,m,y,m mu wf,,rm f wb,200.057571411132812,0.477944999933243,47.0715111,-88.2722014
1273,s,y,m mu sv lttf,,f rm,199.673538208007812,0.393361300230026,47.0715111,-88.2719319
1274,s,y,m mu,ma,f rm,198.713333129882812,0.354541659355164,47.0715111,-88.2716624
1275,,n,,,,198.713333129882812,0.344981878995895,47.0715111,-88.2713929
1276,,n,,,,197.584136962890625,0.441730380058289,47.0715111,-88.2711234
1277,,n,,,,196.351394653320312,0.452346563339233,47.0715111,-88.2708539
1278,,n,,,,195.669708251953125,0.460710436105728,47.0715111,-88.2705844
1279,,n,,,,193.316436767578125,0.456628471612930,47.0715111,-88.2703149
1280,,n,,,,192.849090576171875,0.379608660936356,47.0715111,-88.2700454
1281,,n,,,,191.862258911132812,0.391373813152313,47.0715111,-88.2697760
1282,,n,,,,191.329666137695341,0.401273876428604,47.0715111,-88.2695065
1283,,n,,,,190.575378417968750,0.413213461637497,47.0715111,-88.2692370
1284,,n,,,,188.576492309570312,0.509384274482727,47.0715111,-88.2689675
1285,,n,,,,188.980438232421875,0.431685775518417,47.0715111,-88.2686980
1286,,n,,,,187.365783691406250,0.420611739158630,47.0715111,-88.2684285
1287,s,y,m l,ma,mm f,182.987335205078125,0.462229251861572,47.0715111,-88.2681590
1288,,water,,,,180.500000000000000,0.092763476073742,47.0715111,-88.2678895
1289,,water,,,,180.500000000000000,-0.056179776787758,47.0715111,-88.2676200
1290,,water,,,,180.500000000000000,-0.057301294058561,47.0713276,-88.2789388
1291,,water,,,,180.500000000000000,-0.049446493387222,47.0713276,-88.2786693
1292,,water,,,,180.500000000000000,-0.048210371285677,47.0713276,-88.2783998
1293,,water,,,,180.500000000000000,-0.055355858057737,47.0713276,-88.2781303
1294,,water,,,,180.500000000000000,-0.051532033830881,47.0713276,-88.2778608
1295,m,y,m l,ma r,wb mm f pc qa,184.599182128906250,0.167343258857727,47.0713276,-88.2775913
1296,,n,,,,187.171157836914034,0.462130695581436,47.0713276,-88.2773218
1297,,n,,,,188.578170776367188,0.474110603332520,47.0713276,-88.2770523
1298,,n,,,,190.083374023437500,0.498838365077972,47.0713276,-88.2767828
1299,,n,,,,191.007003784179688,0.503311276435852,47.0713276,-88.2765133
1300,,n,,,,190.740493774414034,0.516543507575989,47.0713276,-88.2762438
1301,m,y,m wf,ma,mm f wb,190.141235351562500,0.513522267341614,47.0713276,-88.2759743
1302,s,y,m wf,,mm wb f,189.661331176757812,0.513400077819824,47.0713276,-88.2757048
1303,a,y,m wf,ma,mm wb f rm,186.973876953125000,0.300653606653214,47.0713276,-88.2754353
1304,s,y,g,ma cy r,wb f,185.342864990234375,0.086753934621811,47.0713276,-88.2751658
1305,,water,,,,183.010101318359347,0.002812148537487,47.0713276,-88.2748963
1306,,water,,,,183.298171997070312,-0.023905619978905,47.0713276,-88.2746269
1307,,water,,,,184.764602661132812,-0.033979039639235,47.0713276,-88.2743574
1308,,water,,,,185.625015258789062,0.031023485586047,47.0713276,-88.2740879
1309,,n,,,,189.062301635742188,0.156654894351959,47.0713276,-88.2738184
1310,,n,,,,192.733505249023438,0.321068257093430,47.0713276,-88.2735489
1311,,n,,,,195.303344726562500,0.434659630060196,47.0713276,-88.2732794
1312,,n,,,,197.545928955078125,0.483860015869141,47.0713276,-88.2730099
1313,m,y,lttf wf m,,f wb rm,198.021377563476562,0.431328028440475,47.0713276,-88.2727404
1314,m,y,lttf m mu,ma cy,rm f pc,198.975051879882812,0.461147427558899,47.0713276,-88.2724709
1315,m,y,m mu,ma cy,rm f yb pc,200.057571411132812,0.469858467578888,47.0713276,-88.2722014
1316,s,y,ly m,ma,f rm pc,199.673538208007812,0.483409911394119,47.0713276,-88.2719319
1317,m,y,m,ma,f rm,198.713333129882812,0.386326849460602,47.0713276,-88.2716624
1318,,n,,,,198.713333129882812,0.404720097780228,47.0713276,-88.2713929
1319,,n,,,,197.584136962890625,0.459825396537781,47.0713276,-88.2711234
1320,,n,,,,196.351394653320312,0.472566366195679,47.0713276,-88.2708539
1321,,n,,,,195.669708251953125,0.459817439317703,47.0713276,-88.2705844
1322,,n,,,,193.316436767578125,0.431143462657928,47.0713276,-88.2703149
1323,,n,,,,192.849090576171875,0.434847921133041,47.0713276,-88.2700454
1324,,n,,,,191.862258911132812,0.442566931247711,47.0713276,-88.2697760
1325,,n,,,,191.329666137695341,0.419241994619370,47.0713276,-88.2695065
1326,,n,,,,190.575378417968750,0.421963065862656,47.0713276,-88.2692370
1327,,n,,,,188.576492309570312,0.472305774688721,47.0713276,-88.2689675
1328,,n,,,,188.980438232421875,0.484248578548431,47.0713276,-88.2686980
1329,,n,,,,187.365783691406250,0.416731506586075,47.0713276,-88.2684285
1330,s,y,m l,ma,mm wb f,182.987335205078125,0.423907130956650,47.0713276,-88.2681590
1331,,water,,,,180.500000000000000,0.014600629918277,47.0713276,-88.2678895
1332,,water,,,,180.500000000000000,-0.055887520313263,47.0713276,-88.2676200
1333,,water,,,,180.500000000000000,-0.057006251066923,47.0711440,-88.2789388
1334,,water,,,,180.500000000000000,-0.057954963296652,47.0711440,-88.2786693
1335,,water,,,,180.500000000000000,-0.052439913153648,47.0711440,-88.2783998
1336,,water,,,,182.035720825195341,-0.062389846891165,47.0711440,-88.2781303
1337,m,y,m l,ma r,yb mm f rm wb pc,185.268051147460938,-0.001808318309486,47.0711440,-88.2778608
1338,,n,,,,187.707275390625000,0.349177330732346,47.0711440,-88.2775913
1339,,n,,,,188.692886352539062,0.490527033805847,47.0711440,-88.2773218
1340,,n,,,,189.194412231445312,0.499413251876831,47.0711440,-88.2770523
1341,,n,,,,188.731369018554688,0.521891951560974,47.0711440,-88.2767828
1342,,n,,,,188.054290771484375,0.525812029838562,47.0711440,-88.2765133
1343,m,y,wf fw g,wsb ma r,rm f yb qa,185.968597412109375,0.528859674930573,47.0711440,-88.2762438
1344,s,y,fw l cm wf m mehw,ma r,mm wb f,183.982482910156250,0.467620998620987,47.0711440,-88.2759743
1345,s,y,l g fw mehw,ma,wb mm f,180.500000000000000,0.087810650467873,47.0711440,-88.2757048
1346,,water,,,,180.500000000000000,-0.017645170912147,47.0711440,-88.2754353
1347,,water,,,,180.500000000000000,-0.030282637104392,47.0711440,-88.2751658
1348,,water,,,,180.500000000000000,-0.030200203880668,47.0711440,-88.2748963
1349,,water,,,,180.500000000000000,-0.032016348093748,47.0711440,-88.2746269
1350,,water,,,,180.500000000000000,-0.028688523918390,47.0711440,-88.2743574
1351,,water,,,,180.500000000000000,-0.029145728796721,47.0711440,-88.2740879
1352,,water,,,,180.500000000000000,-0.037183284759521,47.0711440,-88.2738184
1353,,water,,,,183.891845703125000,-0.003011223627254,47.0711440,-88.2735489
1354,s,y,fw m ly,,wb f,186.558410644531250,0.206392511725426,47.0711440,-88.2732794
1355,m,y,mehw g m,cy,wb f,190.188613891601562,0.425071030855179,47.0711440,-88.2730099
1356,m,y,sv m,cwb,wb mm,191.642425537109375,0.465514212846756,47.0711440,-88.2727404
