id,access,surveyed,ground,shrubs,trees,elevation,ndvi,lat,lon,distance_to_coastline_in_m,m,mu,gp,l,ly,hw,gr,fw,lttf,g,mehw,cm,bm,cd,bw,jh,sv,bepw,csh,oed,bbbf,d,nfm,wf,wl,wsb,rod,reb,bh,bhs,cwb,rc,csb,cy,ma,re,cnb,qa,f,mm,p,pc,rm,wb,yb,avc,ws,bta
547,,0,,,,193.42477416992188,0.387830376625061,47.0746314,-88.2705844,203.31740371003494,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
548,,0,,,,192.57601928710935,0.425380319356918,47.0746314,-88.2703149,225.0386504970642,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
549,,0,,,,192.11642456054688,0.450027614831924,47.0746314,-88.2700454,213.4963394582462,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
550,,0,,,,191.1503753662109,0.39987924695015,47.0746314,-88.269776,184.75841214451657,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
551,,0,,,,190.1318817138672,0.460221201181412,47.0746314,-88.2695065,156.3149571445881,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
552,,0,,,,189.17881774902344,0.474516689777374,47.0746314,-88.269237,128.01632966269847,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
553,,0,,,,189.633529663086,0.476576268672943,47.0746314,-88.2689675,99.84216531170419,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
554,,0,,,,188.51698303222656,0.489056080579758,47.0746314,-88.268698,72.85653174438458,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
555,,0,,,,187.5403594970703,0.444833308458328,47.0746314,-88.2684285,46.3854116562973,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
576,,0,,,,189.04754638671875,0.432126700878143,47.0744478,-88.2743574,39.74586767859896,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
577,,0,,,,190.2196350097656,0.406999617815018,47.0744478,-88.2740879,64.68293791524238,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
588,,0,,,,195.91653442382807,0.430884897708893,47.0744478,-88.2711234,183.5395731876272,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
589,,0,,,,195.62702941894528,0.427470624446869,47.0744478,-88.2708539,203.6780190117048,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
590,,0,,,,195.3954315185547,0.384773254394531,47.0744478,-88.2705844,224.71264019124754,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
591,,0,,,,193.86395263671875,0.427184462547302,47.0744478,-88.2703149,245.7511976845535,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
592,,0,,,,194.013916015625,0.429177105426788,47.0744478,-88.2700454,222.86597721062202,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
593,,0,,,,193.574935913086,0.41391509771347,47.0744478,-88.269776,194.60769279999818,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
594,,0,,,,191.4482879638672,0.485882550477982,47.0744478,-88.2695065,166.81580454365982,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
595,,0,,,,191.0366058349609,0.495501607656479,47.0744478,-88.269237,139.92116524596864,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
596,,0,,,,190.3506317138672,0.477941185235977,47.0744478,-88.2689675,112.0471909972998,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
597,,0,,,,188.55163574218753,0.495851308107376,47.0744478,-88.268698,82.04706389692865,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
598,,0,,,,188.2114105224609,0.447560101747513,47.0744478,-88.2684285,52.047485153489966,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
631,,0,,,,200.1041717529297,0.412070333957672,47.0742643,-88.2711234,207.75081242203495,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
632,,0,,,,196.92041015625,0.424568146467209,47.0742643,-88.2708539,225.76335327644608,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
633,,0,,,,195.2070159912109,0.472519636154175,47.0742643,-88.2705844,246.09881371376733,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
634,,0,,,,193.962631225586,0.494509220123291,47.0742643,-88.2703149,261.38905549331116,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
635,,0,,,,192.9868011474609,0.460311710834503,47.0742643,-88.2700454,233.8378073436339,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
636,,0,,,,192.1822967529297,0.434774339199066,47.0742643,-88.269776,204.34179887413234,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
637,,0,,,,191.53224182128903,0.473498851060867,47.0742643,-88.2695065,174.73551857751858,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
638,,0,,,,192.11236572265625,0.490803807973862,47.0742643,-88.269237,145.29110251383332,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
639,,0,,,,192.15368652343753,0.47185692191124,47.0742643,-88.2689675,116.13173476888988,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
640,,0,,,,188.6735382080078,0.466450810432434,47.0742643,-88.268698,87.28139210752947,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
641,,0,,,,187.99046325683597,0.426248103380203,47.0742643,-88.2684285,58.44076928511422,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
642,,0,,,,187.24687194824216,0.412744522094727,47.0742643,-88.268159,29.60014646269897,1.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
674,,0,,,,200.1041717529297,0.437702119350433,47.0740807,-88.2711234,233.32349550372973,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
675,,0,,,,196.92041015625,0.464753359556198,47.0740807,-88.2708539,249.49658349301862,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
676,,0,,,,195.2070159912109,0.466858804225922,47.0740807,-88.2705844,268.0621366935329,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
677,,0,,,,193.962631225586,0.431160807609558,47.0740807,-88.2703149,268.9410754432864,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
678,,0,,,,192.9868011474609,0.451343834400177,47.0740807,-88.2700454,239.80566300416305,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
679,,0,,,,192.1822967529297,0.478841096162796,47.0740807,-88.269776,210.90807467318427,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
680,,0,,,,191.53224182128903,0.491040647029877,47.0740807,-88.2695065,182.0674518528161,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
681,,0,,,,192.11236572265625,0.417580217123032,47.0740807,-88.269237,153.2268290301444,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
682,,0,,,,192.15368652343753,0.461228966712952,47.0740807,-88.2689675,124.38906461890058,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
683,,0,,,,188.6735382080078,0.448801755905151,47.0740807,-88.268698,95.97842365397338,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
684,,0,,,,187.99046325683597,0.383874863386154,47.0740807,-88.2684285,67.9869027908968,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
685,,0,,,,187.24687194824216,0.41295862197876,47.0740807,-88.268159,38.92936623858394,1.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
834,,0,,,,201.4304962158203,0.436764150857925,47.0733466,-88.2743574,120.83921645908768,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
835,,0,,,,202.15319824218753,0.484181582927704,47.0733466,-88.2740879,149.7721684366367,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
839,,0,,,,200.63717651367188,0.495849579572678,47.0733466,-88.2730099,253.7335367710271,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
840,,0,,,,198.5943145751953,0.467633724212646,47.0733466,-88.2727404,280.25449389149776,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
841,,0,,,,198.78530883789065,0.491856664419174,47.0733466,-88.2724709,306.79475441284626,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
842,,0,,,,200.5529022216797,0.477154642343521,47.0733466,-88.2722014,317.2951891762924,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
843,,0,,,,200.74310302734372,0.503992021083832,47.0733466,-88.2719319,320.74461717745226,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
844,,0,,,,197.58329772949216,0.493356049060822,47.0733466,-88.2716624,326.9220918739771,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
845,,0,,,,197.58329772949216,0.492445051670074,47.0733466,-88.2713929,333.95892822910463,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
846,,0,,,,195.99270629882807,0.488977611064911,47.0733466,-88.2711234,342.8369656733475,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
847,,0,,,,196.32472229003903,0.499067336320877,47.0733466,-88.2708539,340.3443159133079,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,
848,,0,,,,196.88763427734372,0.483075857162476,47.0733466,-88.2705844,310.4327539935525,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
849,,0,,,,196.70158386230463,0.450404107570648,47.0733466,-88.2703149,280.54020828130894,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,
850,,0,,,,196.19818115234372,0.450794219970703,47.0733466,-88.2700454,250.6734818545123,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,
851,,0,,,,195.978515625,0.462129533290863,47.0733466,-88.269776,220.85411059238052,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
852,,0,,,,194.602783203125,0.432989686727524,47.0733466,-88.2695065,191.07695032470167,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
853,,0,,,,193.11788940429688,0.436915427446365,47.0733466,-88.269237,161.38257668282827,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
854,,0,,,,192.2716827392578,0.460080206394196,47.0733466,-88.2689675,131.826945280052,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
855,,0,,,,189.61145019531247,0.438754469156265,47.0733466,-88.268698,102.39185940963857,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
856,,0,,,,189.28541564941403,0.413846164941788,47.0733466,-88.2684285,72.42084304177835,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
857,,0,,,,187.12649536132807,0.461648225784302,47.0733466,-88.268159,42.44982667391813,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
877,,0,,,,202.11280822753903,0.49496328830719,47.073163,-88.2743574,131.42115673563868,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
878,,0,,,,202.7135772705078,0.477228432893753,47.073163,-88.2740879,159.3703151487762,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
882,,0,,,,201.82653808593753,0.497254639863968,47.073163,-88.2730099,266.8654252779414,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
883,,0,,,,201.9176788330078,0.48723292350769,47.073163,-88.2727404,293.5167178821879,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
884,,0,,,,199.63514709472656,0.488107562065125,47.073163,-88.2724709,320.75291565183585,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
885,,0,,,,199.042709350586,0.479617148637772,47.073163,-88.2722014,346.80776495967297,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
886,,0,,,,198.736083984375,0.444875359535217,47.073163,-88.2719319,350.395229782883,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
887,,0,,,,200.45878601074216,0.518921554088593,47.073163,-88.2716624,356.05864932837414,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
888,,0,,,,200.45878601074216,0.469261556863785,47.073163,-88.2713929,363.0572651287118,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
889,,0,,,,200.3769989013672,0.473816812038422,47.073163,-88.2711234,369.45732881261034,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
890,,0,,,,199.5241241455078,0.47274985909462,47.073163,-88.2708539,339.4596984316028,0.0,1.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
891,,0,,,,199.132080078125,0.473871946334839,47.073163,-88.2705844,309.4626443317491,0.0,1.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
892,,0,,,,196.33901977539065,0.44828850030899,47.073163,-88.2703149,279.46635208428467,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
893,,0,,,,195.7308654785156,0.443778097629547,47.073163,-88.2700454,249.47109650186266,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
894,,0,,,,194.3911895751953,0.452433615922928,47.073163,-88.269776,219.4884317004625,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
895,,0,,,,193.07925415039065,0.39538648724556,47.073163,-88.2695065,189.4967926645875,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
896,,0,,,,192.77207946777344,0.445434302091599,47.073163,-88.269237,159.50852498084893,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,
897,,0,,,,191.72489929199216,0.423069357872009,47.073163,-88.2689675,129.52597031733436,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
898,,0,,,,189.53796386718753,0.459807068109512,47.073163,-88.268698,99.55429053889446,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
899,,0,,,,188.12306213378903,0.445765495300293,47.073163,-88.2684285,69.60753461898358,1.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
900,,0,,,,186.85899353027344,0.475616157054901,47.073163,-88.268159,39.70958088874677,1.0,1.0,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
920,,0,,,,202.11280822753903,0.452717810869217,47.0729795,-88.2743574,142.3216055032356,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,
921,,0,,,,202.7135772705078,0.498469918966293,47.0729795,-88.2740879,170.2707639167116,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
926,,0,,,,201.9176788330078,0.472710788249969,47.0729795,-88.2727404,298.42940237051494,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
927,,0,,,,199.63514709472656,0.492129385471344,47.0729795,-88.2724709,313.43562410782795,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
928,,0,,,,199.042709350586,0.489895462989807,47.0729795,-88.2722014,328.7553644658633,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
929,,0,,,,198.736083984375,0.495691150426865,47.0729795,-88.2719319,343.12969185034234,0.0,0.0,1.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
